created_at,full_text,text_casefolded,text_clean,text_tokens,text_normalized,text_stopword,text_stemmed,sentimen,text_stemmed_str
2025-02-16 06:03:10+00:00,@Saham_fess Mending bbri lah gilak yakali dibeliin saham rugpull,@saham_fess mending bbri lah gilak yakali dibeliin saham rugpull,mending bbri lah gilak yakali dibeliin saham rugpull,"['mending', 'bbri', 'lah', 'gilak', 'yakali', 'dibeliin', 'saham', 'rugpull']","['mending', 'bbri', 'lah', 'gila', 'yakali', 'dibeliin', 'saham', 'rugpull']","['mending', 'bbri', 'lah', 'gila', 'yakali', 'dibeliin', 'saham', 'rugpull']","['mending', 'bbri', 'lah', 'gila', 'yakali', 'dibeliin', 'saham', 'rugpull']",positif,mending bbri lah gila yakali dibeliin saham rugpull
2025-02-16 06:04:53+00:00,@NenkMonica Fix makanya bbri ancur,@nenkmonica fix makanya bbri ancur,fix makanya bbri ancur,"['fix', 'makanya', 'bbri', 'ancur']","['fix', 'makanya', 'bbri', 'hancur']","['fix', 'makanya', 'bbri', 'hancur']","['fix', 'makanya', 'bbri', 'hancur']",negatif,fix makanya bbri hancur
2025-02-16 07:46:31+00:00,@Saham_fess Berarti bebek RI @bbri sama UNVR akankah ke 50 seperti bumi?,@saham_fess berarti bebek ri @bbri sama unvr akankah ke 50 seperti bumi?,berarti bebek ri sama unvr akankah ke seperti bumi,"['berarti', 'bebek', 'ri', 'sama', 'unvr', 'akankah', 'ke', 'seperti', 'bumi']","['berarti', 'bebek', 'ri', 'sama', 'unvr', 'akankah', 'ke', 'seperti', 'bumi']","['berarti', 'bebek', 'ri', 'sama', 'unvr', 'akankah', 'bumi']","['arti', 'bebek', 'ri', 'sama', 'unvr', 'akan', 'bumi']",negatif,arti bebek ri sama unvr akan bumi
2025-02-16 07:52:06+00:00, Bank BUMN Panen Cuan! BBRI BMRI BBNI laba besar di 2024! BBRI: Rp60 64T laba &amp; dividen bisa Rp204/lembar (yield ~5 04%) Siap panen dividen 2025? Selengkapnya: https://t.co/1zsQTpG4lo #Saham #Dividen #Investasi https://t.co/4sHm0BjsMm, bank bumn panen cuan! bbri bmri bbni laba besar di 2024! bbri: rp60 64t laba &amp; dividen bisa rp204/lembar (yield ~5 04%) siap panen dividen 2025? selengkapnya: https://t.co/1zsqtpg4lo #saham #dividen #investasi https://t.co/4shm0bjsmm,bank bumn panen cuan bbri bmri bbni laba besar di bbri rp t laba amp dividen bisa rplembar yield siap panen dividen selengkapnya,"['bank', 'bumn', 'panen', 'cuan', 'bbri', 'bmri', 'bbni', 'laba', 'besar', 'di', 'bbri', 'rp', 't', 'laba', 'amp', 'dividen', 'bisa', 'rplembar', 'yield', 'siap', 'panen', 'dividen', 'selengkapnya']","['bank', 'bumn', 'panen', 'cuan', 'bbri', 'bmri', 'bbni', 'laba', 'besar', 'di', 'bbri', 'rp', 't', 'laba', 'amp', 'dividen', 'bisa', 'rplembar', 'yield', 'siap', 'panen', 'dividen', 'selengkapnya']","['bank', 'bumn', 'panen', 'cuan', 'bbri', 'bmri', 'bbni', 'laba', 'besar', 'bbri', 'rp', 't', 'laba', 'amp', 'dividen', 'rplembar', 'yield', 'siap', 'panen', 'dividen', 'selengkapnya']","['bank', 'bumn', 'panen', 'cuan', 'bbri', 'bmri', 'bbni', 'laba', 'besar', 'bbri', 'rp', 't', 'laba', 'amp', 'dividen', 'rplembar', 'yield', 'siap', 'panen', 'dividen', 'lengkap']",positif,bank bumn panen cuan bbri bmri bbni laba besar bbri rp t laba amp dividen rplembar yield siap panen dividen lengkap
2025-02-16 08:42:14+00:00,@sunlitmoments Kasian ni yg punya saham BBRI kena framing begini,@sunlitmoments kasian ni yg punya saham bbri kena framing begini,kasian ni yg punya saham bbri kena framing begini,"['kasian', 'ni', 'yg', 'punya', 'saham', 'bbri', 'kena', 'framing', 'begini']","['kasihan', 'nih', 'yang', 'punya', 'saham', 'bbri', 'kena', 'framing', 'begini']","['kasihan', 'nih', 'punya', 'saham', 'bbri', 'kena', 'framing', 'begini']","['kasihan', 'nih', 'punya', 'saham', 'bbri', 'kena', 'framing', 'begini']",negatif,kasihan nih punya saham bbri kena framing begini
2025-02-16 08:42:43+00:00,Ditambah insentif restrukturisasi kredit UMKM covid-19 juga dicabut makanya $BBRI dan $BTPS megap-megap kinerja keuangannya.,ditambah insentif restrukturisasi kredit umkm covid-19 juga dicabut makanya $bbri dan $btps megap-megap kinerja keuangannya.,ditambah insentif restrukturisasi kredit umkm covid juga dicabut makanya bbri dan btps megapmegap kinerja keuangannya,"['ditambah', 'insentif', 'restrukturisasi', 'kredit', 'umkm', 'covid', 'juga', 'dicabut', 'makanya', 'bbri', 'dan', 'btps', 'megapmegap', 'kinerja', 'keuangannya']","['ditambah', 'insentif', 'restrukturisasi', 'kredit', 'umkm', 'covid', 'juga', 'dicabut', 'makanya', 'bbri', 'dan', 'btps', 'megapmegap', 'kinerja', 'keuangannya']","['ditambah', 'insentif', 'restrukturisasi', 'kredit', 'umkm', 'covid', 'dicabut', 'makanya', 'bbri', 'btps', 'megapmegap', 'kinerja', 'keuangannya']","['tambah', 'insentif', 'restrukturisasi', 'kredit', 'umkm', 'covid', 'cabut', 'makanya', 'bbri', 'btps', 'megapmegap', 'kerja', 'uang']",negatif,tambah insentif restrukturisasi kredit umkm covid cabut makanya bbri btps megapmegap kerja uang
2025-02-16 08:42:46+00:00,Lalu dari 10 saham bank yang sudah rilis laporan keuangan mana yang terbaik? simak selengkapnya di sini: https://t.co/RJZpJnTShA $BBNI $BBRI,lalu dari 10 saham bank yang sudah rilis laporan keuangan mana yang terbaik? simak selengkapnya di sini: https://t.co/rjzpjntsha $bbni $bbri,lalu dari saham bank yang sudah rilis laporan keuangan mana yang terbaik simak selengkapnya di sini bbni bbri,"['lalu', 'dari', 'saham', 'bank', 'yang', 'sudah', 'rilis', 'laporan', 'keuangan', 'mana', 'yang', 'terbaik', 'simak', 'selengkapnya', 'di', 'sini', 'bbni', 'bbri']","['lalu', 'dari', 'saham', 'bank', 'yang', 'sudah', 'rilis', 'laporan', 'keuangan', 'mana', 'yang', 'terbaik', 'simak', 'selengkapnya', 'di', 'sini', 'bbni', 'bbri']","['lalu', 'saham', 'bank', 'rilis', 'laporan', 'keuangan', 'mana', 'terbaik', 'simak', 'selengkapnya', 'sini', 'bbni', 'bbri']","['lalu', 'saham', 'bank', 'rilis', 'lapor', 'uang', 'mana', 'baik', 'simak', 'lengkap', 'sini', 'bbni', 'bbri']",netral,lalu saham bank rilis lapor uang mana baik simak lengkap sini bbni bbri
2025-02-16 09:08:10+00:00,Buyback BBRI 2015 : 2 5 T 2020: 47 M 2024: 1 5 T 2025 buyback 3T ya ga ngangkat harga sahamnya bosku. See you bottom mei-september Tapi maret mulai dca avg down gapapa https://t.co/6liaMJ75t1,buyback bbri 2015 : 2 5 t 2020: 47 m 2024: 1 5 t 2025 buyback 3t ya ga ngangkat harga sahamnya bosku. see you bottom mei-september tapi maret mulai dca avg down gapapa https://t.co/6liamj75t1,buyback bbri t m t buyback t ya ga ngangkat harga sahamnya bosku see you bottom meiseptember tapi maret mulai dca avg down gapapa,"['buyback', 'bbri', 't', 'm', 't', 'buyback', 't', 'ya', 'ga', 'ngangkat', 'harga', 'sahamnya', 'bosku', 'see', 'you', 'bottom', 'meiseptember', 'tapi', 'maret', 'mulai', 'dca', 'avg', 'down', 'gapapa']","['buyback', 'bbri', 't', 'sama', 't', 'buyback', 't', 'ya', 'enggak', 'ngangkat', 'harga', 'sahamnya', 'bosku', 'sih', 'you', 'bottom', 'meiseptember', 'tapi', 'maret', 'mulai', 'dca', 'avg', 'down', 'gapapa']","['buyback', 'bbri', 't', 'sama', 't', 'buyback', 't', 'enggak', 'ngangkat', 'harga', 'sahamnya', 'bosku', 'sih', 'you', 'bottom', 'meiseptember', 'maret', 'mulai', 'dca', 'avg', 'down', 'gapapa']","['buyback', 'bbri', 't', 'sama', 't', 'buyback', 't', 'enggak', 'ngangkat', 'harga', 'saham', 'bos', 'sih', 'you', 'bottom', 'meiseptember', 'maret', 'mulai', 'dca', 'avg', 'down', 'gapapa']",netral,buyback bbri t sama t buyback t enggak ngangkat harga saham bos sih you bottom meiseptember maret mulai dca avg down gapapa
2025-02-16 09:48:06+00:00,Tadinya mau serok stock BBRI cuma ngeri-ngeri dan mentalnya belum siap. Jadi kayanya serok rdo lagi. Bismillah mau coba naro di Bahana ️,tadinya mau serok stock bbri cuma ngeri-ngeri dan mentalnya belum siap. jadi kayanya serok rdo lagi. bismillah mau coba naro di bahana ️,tadinya mau serok stock bbri cuma ngeringeri dan mentalnya belum siap jadi kayanya serok rdo lagi bismillah mau coba naro di bahana,"['tadinya', 'mau', 'serok', 'stock', 'bbri', 'cuma', 'ngeringeri', 'dan', 'mentalnya', 'belum', 'siap', 'jadi', 'kayanya', 'serok', 'rdo', 'lagi', 'bismillah', 'mau', 'coba', 'naro', 'di', 'bahana']","['tadinya', 'mau', 'serok', 'stock', 'bbri', 'cuma', 'ngeringeri', 'dan', 'mentalnya', 'belum', 'siap', 'jadi', 'kayanya', 'serok', 'rdo', 'lagi', 'bismillah', 'mau', 'coba', 'naro', 'di', 'bahana']","['tadinya', 'mau', 'serok', 'stock', 'bbri', 'cuma', 'ngeringeri', 'mentalnya', 'siap', 'jadi', 'kayanya', 'serok', 'rdo', 'bismillah', 'mau', 'coba', 'naro', 'bahana']","['tadi', 'mau', 'serok', 'stock', 'bbri', 'cuma', 'ngeringeri', 'mental', 'siap', 'jadi', 'kaya', 'serok', 'rdo', 'bismillah', 'mau', 'coba', 'naro', 'bahana']",negatif,tadi mau serok stock bbri cuma ngeringeri mental siap jadi kaya serok rdo bismillah mau coba naro bahana
2025-02-16 10:05:46+00:00,@Strategi_Bisnis BBRI menuju 2000,@strategi_bisnis bbri menuju 2000,bbri menuju,"['bbri', 'menuju']","['bbri', 'menuju']","['bbri', 'menuju']","['bbri', 'tuju']",netral,bbri tuju
2025-02-16 10:49:59+00:00,@boraaa_boriii @KokoGiovanni Ada lagi yang parah hari ini. Di grup FB orang komplen soal hadiah undian bbri katanya mending buat buyback. Lah kocak ga paham sama akun lapkeu yg namanya biaya marketing gitu itu mah wkwk. Ngakunya investor padahal aslinya apestor wkwk. Apa kabar dana pemasaran insitusi yang,@boraaa_boriii @kokogiovanni ada lagi yang parah hari ini. di grup fb orang komplen soal hadiah undian bbri katanya mending buat buyback. lah kocak ga paham sama akun lapkeu yg namanya biaya marketing gitu itu mah wkwk. ngakunya investor padahal aslinya apestor wkwk. apa kabar dana pemasaran insitusi yang,ada lagi yang parah hari ini di grup fb orang komplen soal hadiah undian bbri katanya mending buat buyback lah kocak ga paham sama akun lapkeu yg namanya biaya marketing gitu itu mah wkwk ngakunya investor padahal aslinya apestor wkwk apa kabar dana pemasaran insitusi yang,"['ada', 'lagi', 'yang', 'parah', 'hari', 'ini', 'di', 'grup', 'fb', 'orang', 'komplen', 'soal', 'hadiah', 'undian', 'bbri', 'katanya', 'mending', 'buat', 'buyback', 'lah', 'kocak', 'ga', 'paham', 'sama', 'akun', 'lapkeu', 'yg', 'namanya', 'biaya', 'marketing', 'gitu', 'itu', 'mah', 'wkwk', 'ngakunya', 'investor', 'padahal', 'aslinya', 'apestor', 'wkwk', 'apa', 'kabar', 'dana', 'pemasaran', 'insitusi', 'yang']","['ada', 'lagi', 'yang', 'parah', 'hari', 'ini', 'di', 'grup', 'fb', 'orang', 'komplen', 'soal', 'hadiah', 'undian', 'bbri', 'katanya', 'mending', 'buat', 'buyback', 'lah', 'kocak', 'enggak', 'paham', 'sama', 'akun', 'lapkeu', 'yang', 'namanya', 'biaya', 'marketing', 'begitu', 'itu', 'mah', 'wkwk', 'ngakunya', 'investor', 'padahal', 'aslinya', 'apestor', 'wkwk', 'apa', 'kabar', 'dana', 'pemasaran', 'insitusi', 'yang']","['parah', 'hari', 'grup', 'fb', 'orang', 'komplen', 'soal', 'hadiah', 'undian', 'bbri', 'katanya', 'mending', 'buat', 'buyback', 'lah', 'kocak', 'enggak', 'paham', 'sama', 'akun', 'lapkeu', 'namanya', 'biaya', 'marketing', 'mah', 'wkwk', 'ngakunya', 'investor', 'padahal', 'aslinya', 'apestor', 'wkwk', 'apa', 'kabar', 'dana', 'pemasaran', 'insitusi']","['parah', 'hari', 'grup', 'fb', 'orang', 'komplen', 'soal', 'hadiah', 'undi', 'bbri', 'kata', 'mending', 'buat', 'buyback', 'lah', 'kocak', 'enggak', 'paham', 'sama', 'akun', 'lapkeu', 'nama', 'biaya', 'marketing', 'mah', 'wkwk', 'ngakunya', 'investor', 'padahal', 'asli', 'apestor', 'wkwk', 'apa', 'kabar', 'dana', 'pasar', 'insitusi']",negatif,parah hari grup fb orang komplen soal hadiah undi bbri kata mending buat buyback lah kocak enggak paham sama akun lapkeu nama biaya marketing mah wkwk ngakunya investor padahal asli apestor wkwk apa kabar dana pasar insitusi
2025-02-16 12:13:02+00:00,Saham BBRI Meroket! Apa Prospek Setelah Cuan Jumbo? https://t.co/35HfOmeNm4 #sahamindonesia https://t.co/vgNoA6NxKL,saham bbri meroket! apa prospek setelah cuan jumbo? https://t.co/35hfomenm4 #sahamindonesia https://t.co/vgnoa6nxkl,saham bbri meroket apa prospek setelah cuan jumbo,"['saham', 'bbri', 'meroket', 'apa', 'prospek', 'setelah', 'cuan', 'jumbo']","['saham', 'bbri', 'meroket', 'apa', 'prospek', 'setelah', 'cuan', 'jumbo']","['saham', 'bbri', 'meroket', 'apa', 'prospek', 'cuan', 'jumbo']","['saham', 'bbri', 'roket', 'apa', 'prospek', 'cuan', 'jumbo']",positif,saham bbri roket apa prospek cuan jumbo
2025-02-16 14:48:27+00:00,Saham BBRI saatnya kita cicil DCA beli di 3.800-3.500 rupiah mentok di 3.000..3.600 harga yg menarik https://t.co/UqDQs1Bsmo,saham bbri saatnya kita cicil dca beli di 3.800-3.500 rupiah mentok di 3.000..3.600 harga yg menarik https://t.co/uqdqs1bsmo,saham bbri saatnya kita cicil dca beli di rupiah mentok di harga yg menarik,"['saham', 'bbri', 'saatnya', 'kita', 'cicil', 'dca', 'beli', 'di', 'rupiah', 'mentok', 'di', 'harga', 'yg', 'menarik']","['saham', 'bbri', 'saatnya', 'kita', 'cicil', 'dca', 'beli', 'di', 'rupiah', 'mentok', 'di', 'harga', 'yang', 'menarik']","['saham', 'bbri', 'saatnya', 'cicil', 'dca', 'beli', 'rupiah', 'mentok', 'harga', 'menarik']","['saham', 'bbri', 'saat', 'cicil', 'dca', 'beli', 'rupiah', 'mentok', 'harga', 'tarik']",positif,saham bbri saat cicil dca beli rupiah mentok harga tarik
2025-02-16 15:47:12+00:00,@mangsutamad @Saham_fess Bang saham itu kek BBCA BBRI BMRI dll kan??,@mangsutamad @saham_fess bang saham itu kek bbca bbri bmri dll kan??,bang saham itu kek bbca bbri bmri dll kan,"['bang', 'saham', 'itu', 'kek', 'bbca', 'bbri', 'bmri', 'dll', 'kan']","['bang', 'saham', 'itu', 'kayak', 'bbca', 'bbri', 'bmri', 'dll', 'kan']","['bang', 'saham', 'kayak', 'bbca', 'bbri', 'bmri', 'kan']","['bang', 'saham', 'kayak', 'bbca', 'bbri', 'bmri', 'kan']",netral,bang saham kayak bbca bbri bmri kan
2025-02-16 16:03:13+00:00,Mostly people terlalu fokus sama BBRI BBCA BMRI BBNI. Kalo kondisi kayak gini dan suku buka alot . Cek saham BRIS.,mostly people terlalu fokus sama bbri bbca bmri bbni. kalo kondisi kayak gini dan suku buka alot . cek saham bris.,mostly people terlalu fokus sama bbri bbca bmri bbni kalo kondisi kayak gini dan suku buka alot cek saham bris,"['mostly', 'people', 'terlalu', 'fokus', 'sama', 'bbri', 'bbca', 'bmri', 'bbni', 'kalo', 'kondisi', 'kayak', 'gini', 'dan', 'suku', 'buka', 'alot', 'cek', 'saham', 'bris']","['mostly', 'people', 'terlalu', 'fokus', 'sama', 'bbri', 'bbca', 'bmri', 'bbni', 'kalo', 'kondisi', 'kayak', 'begini', 'dan', 'suku', 'buka', 'alot', 'cek', 'saham', 'bris']","['mostly', 'people', 'terlalu', 'fokus', 'sama', 'bbri', 'bbca', 'bmri', 'bbni', 'kalo', 'kondisi', 'kayak', 'begini', 'suku', 'buka', 'alot', 'cek', 'saham', 'bris']","['mostly', 'people', 'terlalu', 'fokus', 'sama', 'bbri', 'bbca', 'bmri', 'bbni', 'kalo', 'kondisi', 'kayak', 'begini', 'suku', 'buka', 'alot', 'cek', 'saham', 'bris']",netral,mostly people terlalu fokus sama bbri bbca bmri bbni kalo kondisi kayak begini suku buka alot cek saham bris
2025-02-16 23:49:00+00:00,@nasikrupuk @Saham_fess saham indonesia udah ga jelas. krn fundamental sudah mati skrg jamannya saham busuk.fakta saham BBRI paling besar laba di tahun 2024 sekarang kemana? makin menurun di Rp 3.860 UNVR? makin nyungsep. bisa jadi ekonomi kita tidak baik2 saja.,@nasikrupuk @saham_fess saham indonesia udah ga jelas. krn fundamental sudah mati skrg jamannya saham busuk.fakta saham bbri paling besar laba di tahun 2024 sekarang kemana? makin menurun di rp 3.860 unvr? makin nyungsep. bisa jadi ekonomi kita tidak baik2 saja.,saham indonesia udah ga jelas krn fundamental sudah mati skrg jamannya saham busukfakta saham bbri paling besar laba di tahun sekarang kemana makin menurun di rp unvr makin nyungsep bisa jadi ekonomi kita tidak baik saja,"['saham', 'indonesia', 'udah', 'ga', 'jelas', 'krn', 'fundamental', 'sudah', 'mati', 'skrg', 'jamannya', 'saham', 'busukfakta', 'saham', 'bbri', 'paling', 'besar', 'laba', 'di', 'tahun', 'sekarang', 'kemana', 'makin', 'menurun', 'di', 'rp', 'unvr', 'makin', 'nyungsep', 'bisa', 'jadi', 'ekonomi', 'kita', 'tidak', 'baik', 'saja']","['saham', 'indonesia', 'sudah', 'enggak', 'jelas', 'karena', 'fundamental', 'sudah', 'mati', 'sekarang', 'jamannya', 'saham', 'busukfakta', 'saham', 'bbri', 'paling', 'besar', 'laba', 'di', 'tahun', 'sekarang', 'kemana', 'makin', 'menurun', 'di', 'rp', 'unvr', 'makin', 'nyungsep', 'bisa', 'jadi', 'ekonomi', 'kita', 'tidak', 'baik', 'saja']","['saham', 'indonesia', 'enggak', 'jelas', 'fundamental', 'mati', 'sekarang', 'jamannya', 'saham', 'busukfakta', 'saham', 'bbri', 'paling', 'besar', 'laba', 'tahun', 'sekarang', 'makin', 'menurun', 'rp', 'unvr', 'makin', 'nyungsep', 'jadi', 'ekonomi', 'baik']","['saham', 'indonesia', 'enggak', 'jelas', 'fundamental', 'mati', 'sekarang', 'jaman', 'saham', 'busukfakta', 'saham', 'bbri', 'paling', 'besar', 'laba', 'tahun', 'sekarang', 'makin', 'turun', 'rp', 'unvr', 'makin', 'nyungsep', 'jadi', 'ekonomi', 'baik']",negatif,saham indonesia enggak jelas fundamental mati sekarang jaman saham busukfakta saham bbri paling besar laba tahun sekarang makin turun rp unvr makin nyungsep jadi ekonomi baik
2025-02-17 00:02:55+00:00,Kinerja BBRI Q4 2024 masih lebih baik dibandingkan Q3 2024. Ini saya lihat berdasarkan penurunan CKPN posisi Q4 nya saja dimana ada penurunan 16% dibandingkan posisi Q3 nya saja. https://t.co/7r4JJprBMo,kinerja bbri q4 2024 masih lebih baik dibandingkan q3 2024. ini saya lihat berdasarkan penurunan ckpn posisi q4 nya saja dimana ada penurunan 16% dibandingkan posisi q3 nya saja. https://t.co/7r4jjprbmo,kinerja bbri q masih lebih baik dibandingkan q ini saya lihat berdasarkan penurunan ckpn posisi q nya saja dimana ada penurunan dibandingkan posisi q nya saja,"['kinerja', 'bbri', 'q', 'masih', 'lebih', 'baik', 'dibandingkan', 'q', 'ini', 'saya', 'lihat', 'berdasarkan', 'penurunan', 'ckpn', 'posisi', 'q', 'nya', 'saja', 'dimana', 'ada', 'penurunan', 'dibandingkan', 'posisi', 'q', 'nya', 'saja']","['kinerja', 'bbri', 'ku', 'masih', 'lebih', 'baik', 'dibandingkan', 'ku', 'ini', 'saya', 'lihat', 'berdasarkan', 'penurunan', 'ckpn', 'posisi', 'ku', 'nya', 'saja', 'dimana', 'ada', 'penurunan', 'dibandingkan', 'posisi', 'ku', 'nya', 'saja']","['kinerja', 'bbri', 'ku', 'lebih', 'baik', 'dibandingkan', 'ku', 'lihat', 'berdasarkan', 'penurunan', 'ckpn', 'posisi', 'ku', 'nya', 'penurunan', 'dibandingkan', 'posisi', 'ku', 'nya']","['kerja', 'bbri', 'ku', 'lebih', 'baik', 'banding', 'ku', 'lihat', 'dasar', 'turun', 'ckpn', 'posisi', 'ku', 'nya', 'turun', 'banding', 'posisi', 'ku', 'nya']",positif,kerja bbri ku lebih baik banding ku lihat dasar turun ckpn posisi ku nya turun banding posisi ku nya
2025-02-17 00:36:15+00:00,Harga saham bbri (Bank Rakyat Indonesia) turun sebesar -3 26% dalam 24 jam terakhir Dalam beberapa bulan terakhir saham BBRI mengalami penurunan yang cukup besar yaitu sebesar 40% dari lever all time high yang berada di harga 6.450 https://t.co/BK9PLehTTq,harga saham bbri (bank rakyat indonesia) turun sebesar -3 26% dalam 24 jam terakhir dalam beberapa bulan terakhir saham bbri mengalami penurunan yang cukup besar yaitu sebesar 40% dari lever all time high yang berada di harga 6.450 https://t.co/bk9plehttq,harga saham bbri bank rakyat indonesia turun sebesar dalam jam terakhir dalam beberapa bulan terakhir saham bbri mengalami penurunan yang cukup besar yaitu sebesar dari lever all time high yang berada di harga,"['harga', 'saham', 'bbri', 'bank', 'rakyat', 'indonesia', 'turun', 'sebesar', 'dalam', 'jam', 'terakhir', 'dalam', 'beberapa', 'bulan', 'terakhir', 'saham', 'bbri', 'mengalami', 'penurunan', 'yang', 'cukup', 'besar', 'yaitu', 'sebesar', 'dari', 'lever', 'all', 'time', 'high', 'yang', 'berada', 'di', 'harga']","['harga', 'saham', 'bbri', 'bank', 'rakyat', 'indonesia', 'turun', 'sebesar', 'dalam', 'jam', 'terakhir', 'dalam', 'beberapa', 'bulan', 'terakhir', 'saham', 'bbri', 'mengalami', 'penurunan', 'yang', 'cukup', 'besar', 'yaitu', 'sebesar', 'dari', 'lever', 'all', 'time', 'high', 'yang', 'berada', 'di', 'harga']","['harga', 'saham', 'bbri', 'bank', 'rakyat', 'indonesia', 'turun', 'sebesar', 'jam', 'terakhir', 'beberapa', 'bulan', 'terakhir', 'saham', 'bbri', 'mengalami', 'penurunan', 'cukup', 'besar', 'sebesar', 'lever', 'all', 'time', 'high', 'berada', 'harga']","['harga', 'saham', 'bbri', 'bank', 'rakyat', 'indonesia', 'turun', 'besar', 'jam', 'akhir', 'beberapa', 'bulan', 'akhir', 'saham', 'bbri', 'alami', 'turun', 'cukup', 'besar', 'besar', 'lever', 'all', 'time', 'high', 'ada', 'harga']",negatif,harga saham bbri bank rakyat indonesia turun besar jam akhir beberapa bulan akhir saham bbri alami turun cukup besar besar lever all time high ada harga
2025-02-17 00:43:32+00:00,IHSG TECHNICAL VIEW (17/02) IHSG kemarin ditutup naik 0.38% tapi masih disertai dengan net sell asing ~1.05 Tr. Saham yang paling banyak dijual asing adalah BBRI BBCA BMRI MDKA dan KLBF.,ihsg technical view (17/02) ihsg kemarin ditutup naik 0.38% tapi masih disertai dengan net sell asing ~1.05 tr. saham yang paling banyak dijual asing adalah bbri bbca bmri mdka dan klbf.,ihsg technical view ihsg kemarin ditutup naik tapi masih disertai dengan net sell asing tr saham yang paling banyak dijual asing adalah bbri bbca bmri mdka dan klbf,"['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'ditutup', 'naik', 'tapi', 'masih', 'disertai', 'dengan', 'net', 'sell', 'asing', 'tr', 'saham', 'yang', 'paling', 'banyak', 'dijual', 'asing', 'adalah', 'bbri', 'bbca', 'bmri', 'mdka', 'dan', 'klbf']","['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'ditutup', 'naik', 'tapi', 'masih', 'disertai', 'dengan', 'net', 'sell', 'asing', 'tr', 'saham', 'yang', 'paling', 'banyak', 'dijual', 'asing', 'adalah', 'bbri', 'bbca', 'bmri', 'mdka', 'dan', 'klbf']","['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'ditutup', 'naik', 'disertai', 'net', 'sell', 'asing', 'tr', 'saham', 'paling', 'banyak', 'dijual', 'asing', 'bbri', 'bbca', 'bmri', 'mdka', 'klbf']","['ihsg', 'technical', 'view', 'ihsg', 'kemarin', 'tutup', 'naik', 'serta', 'net', 'sell', 'asing', 'tr', 'saham', 'paling', 'banyak', 'jual', 'asing', 'bbri', 'bbca', 'bmri', 'mdka', 'klbf']",negatif,ihsg technical view ihsg kemarin tutup naik serta net sell asing tr saham paling banyak jual asing bbri bbca bmri mdka klbf
